index_col,stock_code,shortname,fullname,city,region,income,profit,number,comedate,book,report,industry,product,bussiness
794,2328,新朋股份,上海新朋实业股份有限公司,上海市,青浦区,--,--,2873,2009-12-30,--,,汽车零部件,主营业务:从事汽车零部件开卷、冲压、焊接，以及电视屏散热板、通讯机柜机箱等产品的生产和销售,从事汽车零部件开卷、冲压、焊接，以及电视屏散热板、通讯机柜机箱等产品的生产和销售
795,2329,皇氏集团,皇氏集团股份有限公司,南宁市,西乡塘区,--,--,2075,2010-01-06,--,,乳制品,主营业务:乳制品的研发、生产加工和销售。,乳制品的研发、生产加工和销售。
796,2330,得利斯,山东得利斯食品股份有限公司,潍坊市,诸城市,--,--,2479,2010-01-06,--,,肉制品,主营业务:生产和销售以“得利斯”为商标的冷却肉及冷冻肉等猪肉生肉制品、火腿等各类低温深加工熟肉制品,生产和销售以“得利斯”为商标的冷却肉及冷冻肉等猪肉生肉制品、火腿等各类低温深加工熟肉制品
797,2331,皖通科技,安徽皖通科技股份有限公司,合肥市,蜀山区,--,--,1165,2010-01-06,--,,其他软件服务,"主营业务:为高速公路、港口航运、城市智能交通等领域的行业用户提供集软件开发、系统集成和运行维护为一体的信息化产品和服务,并在此基础上开展“互联网+”商业模式创新,开展军工电子信息业务。","为高速公路、港口航运、城市智能交通等领域的行业用户提供集软件开发、系统集成和运行维护为一体的信息化产品和服务,并在此基础上开展“互联网+”商业模式创新,开展军工电子信息业务。"
798,2332,仙琚制药,浙江仙琚制药股份有限公司,台州市,仙居县,--,--,3890,2010-01-12,--,,化学制剂,主营业务:甾体原料药和制剂的研制、生产与销售,甾体原料药和制剂的研制、生产与销售
799,2333,罗普斯金,苏州罗普斯金铝业股份有限公司,苏州市,相城区,--,--,1305,2010-01-12,--,,铝,主营业务:铝合金挤压型材、铝合金熔铸的研发、生产和销售。,铝合金挤压型材、铝合金熔铸的研发、生产和销售。
800,2334,英威腾,深圳市英威腾电气股份有限公司,深圳市,南山区,--,--,3426,2010-01-13,--,,其他电气设备,主营业务:高、中、低压变频器及伺服驱动器研发、制造和销售,高、中、低压变频器及伺服驱动器研发、制造和销售
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
801,2335,科华恒盛,科华恒盛股份有限公司,厦门市,湖里区,--,--,3793,2010-01-13,--,,储能设备,主营业务:信息设备用UPS电源、工业动力用UPS电源的生产与销售。,信息设备用UPS电源、工业动力用UPS电源的生产与销售。
802,2336,人人乐,人人乐连锁商业集团股份有限公司,深圳市,南山区,--,--,15164,2010-01-13,--,,超市,主营业务:商品零售连锁经营,商品零售连锁经营
803,2337,赛象科技,天津赛象科技股份有限公司,天津市,西青区,--,--,829,2010-01-15,--,,其他专用机械,主营业务:各种子午线轮胎生产成套装备和检测设备的研发、生产和销售,各种子午线轮胎生产成套装备和检测设备的研发、生产和销售
804,2338,奥普光电,长春奥普光电技术股份有限公司,长春市,二道区,--,--,1158,2010-01-15,--,,仪器仪表,主营业务:光电测控仪器设备及光学材料等产品的研发、生产与销售,光电测控仪器设备及光学材料等产品的研发、生产与销售
805,2339,积成电子,积成电子股份有限公司,济南市,历下区,--,--,2399,2010-01-22,--,,电气自控设备,主营业务:电网自动化（含电网调度自动化、变电站自动化）、配用电自动化和发电厂自动化设备与系统、公用事业自动化设备与系统产品的软件开发、生产和系统集成。,电网自动化（含电网调度自动化、变电站自动化）、配用电自动化和发电厂自动化设备与系统、公用事业自动化设备与系统产品的软件开发、生产和系统集成。
806,2340,格林美,格林美股份有限公司,深圳市,宝安区,--,--,5051,2010-01-22,--,,其他金属新材料,主营业务:废弃钴镍钨资源与电子废弃物的循环利用以及钴镍粉体材料、电池材料、碳化钨、金银等稀贵金属、铜与塑木型材的生产、销售。,废弃钴镍钨资源与电子废弃物的循环利用以及钴镍粉体材料、电池材料、碳化钨、金银等稀贵金属、铜与塑木型材的生产、销售。
807,2341,新纶科技,深圳市新纶科技股份有限公司,深圳市,南山区,--,--,2212,2010-01-22,--,,化学新材料,主营业务:防静电、洁净室耗品的研发、生产、销售；净化工程的设计、施工、维护；超净清洗服务。,防静电、洁净室耗品的研发、生产、销售；净化工程的设计、施工、维护；超净清洗服务。
808,2342,巨力索具,巨力索具股份有限公司,保定市,徐水区,--,--,3033,2010-01-26,--,,金属制品,主营业务:索具及相关产品的研发、设计、生产和销售,索具及相关产品的研发、设计、生产和销售
809,2343,慈文传媒,慈文传媒股份有限公司,嘉兴市,南湖区,--,--,216,2010-01-26,--,,影视,主营业务:影视剧的投资、制作、发行及衍生业务，移动休闲游戏研发推广和渠道推广业务及艺人经纪业务,影视剧的投资、制作、发行及衍生业务，移动休闲游戏研发推广和渠道推广业务及艺人经纪业务
810,2344,海宁皮城,海宁中国皮革城股份有限公司,嘉兴市,海宁市,--,--,1515,2010-01-26,--,,专业市场,主营业务:皮革专业市场的开发、租赁和服务,皮革专业市场的开发、租赁和服务
811,2345,潮宏基,广东潮宏基实业股份有限公司,汕头市,龙湖区,--,--,6065,2010-01-28,--,,珠宝首饰,主营业务:从事中高端时尚消费品的品牌管理和产品的设计、研发、生产及销售,从事中高端时尚消费品的品牌管理和产品的设计、研发、生产及销售
812,2346,柘中股份,上海柘中集团股份有限公司,上海市,奉贤区,--,--,472,2010-01-28,--,,其他输变电设备,主营业务:成套开关设备生产与销售,成套开关设备生产与销售
813,2347,泰尔股份,泰尔重工股份有限公司,马鞍山市,雨山区,--,--,988,2010-01-28,--,,基础件,主营业务:万向轴、联轴器、精密卷筒的研发、生产、和销售及再制造服务,万向轴、联轴器、精密卷筒的研发、生产、和销售及再制造服务
814,2348,高乐股份,广东高乐股份有限公司,揭阳市,普宁市,--,--,1273,2010-02-03,--,,玩具,主营业务:玩具和互联网教育,玩具和互联网教育
815,2349,精华制药,精华制药集团股份有限公司,南通市,港闸区,--,--,1506,2010-02-03,--,,中药生产,主营业务:中成药、中药材、原料药及医药中间体和西药制剂的研发、生产和销售,中成药、中药材、原料药及医药中间体和西药制剂的研发、生产和销售
816,2350,北京科锐,北京科锐配电自动化股份有限公司,北京市,海淀区,--,--,1916,2010-02-03,--,,电气自控设备,主营业务:从事环网柜、箱式变电站、永磁机构真空开关设备、故障定位类产品、柱上开关、自动化产品、电力电子成套设备及其他配电自动化产品的研发、生产和销售。,从事环网柜、箱式变电站、永磁机构真空开关设备、故障定位类产品、柱上开关、自动化产品、电力电子成套设备及其他配电自动化产品的研发、生产和销售。
817,2351,漫步者,深圳市漫步者科技股份有限公司,深圳市,南山区,--,--,2679,2010-02-05,--,,消费电子设备,主营业务:多媒体音箱、耳机、汽车音响相关产品的研发、设计、生产和销售。,多媒体音箱、耳机、汽车音响相关产品的研发、设计、生产和销售。
818,2352,顺丰控股,顺丰控股股份有限公司,马鞍山市,当涂县,--,--,135294,2010-02-05,--,,物流,主营业务:综合性快递物流服务,综合性快递物流服务
819,2353,杰瑞股份,烟台杰瑞石油服务集团股份有限公司,烟台市,莱山区,--,--,3856,2010-02-05,--,,石油钻采设备,主营业务:油田专用设备制造；设备维修改造及配件销售；油田工程技术服务。,油田专用设备制造；设备维修改造及配件销售；油田工程技术服务。
820,2354,天神娱乐,大连天神娱乐股份有限公司,大连市,中山区,--,--,1782,2010-02-09,--,,游戏,主营业务:网页网游和移动网游的研发和发行,网页网游和移动网游的研发和发行
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
821,2355,兴民智通,兴民智通(集团)股份有限公司,烟台市,龙口市,--,--,2747,2010-02-09,--,,汽车零部件,主营业务:汽车钢制车轮与车载信息化硬件的研发、制造和销售,汽车钢制车轮与车载信息化硬件的研发、制造和销售
822,2356,赫美集团,深圳赫美集团股份有限公司,深圳市,坪山区,--,--,4650,2010-02-09,--,,珠宝首饰,主营业务:电子式电能表、用电管理终端、配备监测终端、预购电控制装置、配变监测系统、配网自动化系统、电能计量集抄系统、预付费网络管理系统和有线、无线电能计量自动化系统及水、电、气、热四表一体化采集等研发、生产及销售,电子式电能表、用电管理终端、配备监测终端、预购电控制装置、配变监测系统、配网自动化系统、电能计量集抄系统、预付费网络管理系统和有线、无线电能计量自动化系统及水、电、气、热四表一体化采集等研发、生产及销售
823,2357,富临运业,四川富临运业集团股份有限公司,绵阳市,涪城区,--,--,3056,2010-02-10,--,,公交,主营业务:主要提供客运站服务和客运运输服务,主要提供客运站服务和客运运输服务
824,2358,森源电气,河南森源电气股份有限公司,许昌市,长葛市,--,--,3051,2010-02-10,--,,其他输变电设备,主营业务:高低压配电成套装置、电能质量治理、高压电器元器件系列产品开发、生产和销售。,高低压配电成套装置、电能质量治理、高压电器元器件系列产品开发、生产和销售。
825,2359,北讯集团,北讯集团股份有限公司,滨州市,邹平县,--,--,1550,2010-02-10,--,,其他输变电设备,主营业务:各类铁塔产品以及立体停车设备的生产、销售业务；无线宽带数据服务业务。,各类铁塔产品以及立体停车设备的生产、销售业务；无线宽带数据服务业务。
826,2360,同德化工,山西同德化工股份有限公司,忻州市,河曲县,--,--,1949,2010-03-03,--,,民爆用品,主营业务:民用炸药及二氧化硅系列产品,民用炸药及二氧化硅系列产品
827,2361,神剑股份,安徽神剑新材料股份有限公司,芜湖市,鸠江区,--,--,1179,2010-03-03,--,,涂料涂漆,主营业务:专业从事聚酯树脂系列产品的生产销售。,专业从事聚酯树脂系列产品的生产销售。
828,2362,汉王科技,汉王科技股份有限公司,北京市,海淀区,--,--,1423,2010-03-03,--,,行业应用软件,主营业务:从事以模式识别为核心的智能交互领域相关的软硬件产品生产、行业应用、技术授权及平台服务。,从事以模式识别为核心的智能交互领域相关的软硬件产品生产、行业应用、技术授权及平台服务。
829,2363,隆基机械,山东隆基机械股份有限公司,烟台市,龙口市,--,--,2743,2010-03-05,--,,汽车零部件,主营业务:制动盘、制动毂、轮毂、刹车片等汽车零部件产品的研发、设计、生产和销售,制动盘、制动毂、轮毂、刹车片等汽车零部件产品的研发、设计、生产和销售
830,2364,中恒电气,杭州中恒电气股份有限公司,杭州市,杭州市,--,--,1947,2010-03-05,--,,储能设备,主营业务:生产配电屏、机架、整流器模块以及电源开关,生产配电屏、机架、整流器模块以及电源开关
831,2365,永安药业,潜江永安药业股份有限公司,潜江市,潜江市,--,--,857,2010-03-05,--,,化学原料药,主营业务:牛磺酸、环氧乙烷的研发、生产和销售,牛磺酸、环氧乙烷的研发、生产和销售
832,2366,台海核电,台海玛努尔核电设备股份有限公司,眉山市,青神县,--,--,1623,2010-03-12,--,,核电设备,主营业务:核电专用设备的生产与销售,核电专用设备的生产与销售
833,2367,康力电梯,康力电梯股份有限公司,苏州市,虎丘区,--,--,5060,2010-03-12,--,,电梯设备,主营业务:从事电梯、自动扶梯、自动人行道及成套配件的产品研发、生产、销售及整机产品的安装和维保,从事电梯、自动扶梯、自动人行道及成套配件的产品研发、生产、销售及整机产品的安装和维保
834,2368,太极股份,太极计算机股份有限公司,北京市,海淀区,--,--,4458,2010-03-12,--,,其他软件服务,主营业务:云服务、网络安全服务、智慧应用与服务、系统集成服务等。,云服务、网络安全服务、智慧应用与服务、系统集成服务等。
835,2369,卓翼科技,深圳市卓翼科技股份有限公司,深圳市,南山区,--,--,6671,2010-03-16,--,,电子零部件,主营业务:从事网络通讯、消费电子、智能终端类产品的研发、制造与销售,从事网络通讯、消费电子、智能终端类产品的研发、制造与销售
836,2370,亚太药业,浙江亚太药业股份有限公司,绍兴市,柯桥区,--,--,923,2010-03-16,--,,化学制剂,主营业务:化学制剂、原料药、诊断试剂的研发、生产和销售，以及提供医药研发外包（CRO）服务。,化学制剂、原料药、诊断试剂的研发、生产和销售，以及提供医药研发外包（CRO）服务。
837,2371,北方华创,北方华创科技集团股份有限公司,北京市,朝阳区,--,--,3759,2010-03-16,--,,集成电路,主营业务:电子工艺装备和电子元器件,电子工艺装备和电子元器件
838,2372,伟星新材,浙江伟星新型建材股份有限公司,台州市,临海市,--,--,3779,2010-03-18,--,,管材,主营业务:各类中高档塑料管道制造与销售,各类中高档塑料管道制造与销售
839,2373,千方科技,北京千方科技股份有限公司,北京市,海淀区,--,--,1721,2010-03-18,--,,其他软件服务,主营业务:“智能交通+互联网”业务,“智能交通+互联网”业务
840,2374,丽鹏股份,山东丽鹏股份有限公司,烟台市,牟平区,--,--,2169,2010-03-18,--,,园林工程,主营业务:园林生态和包装,园林生态和包装
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
841,2375,亚厦股份,浙江亚厦装饰股份有限公司,绍兴市,上虞区,--,--,5450,2010-03-23,--,,装修装饰,主营业务:为建筑装饰装修工程、建筑幕墙工程、互联网家装、建筑智能化工程的设计和施工。,为建筑装饰装修工程、建筑幕墙工程、互联网家装、建筑智能化工程的设计和施工。
842,2376,新北洋,山东新北洋信息技术股份有限公司,威海市,环翠区,--,--,3159,2010-03-23,--,,专用计算机设备,主营业务:公司专业从事专用打印机及相关产品的研发、生产、销售和服务。,公司专业从事专用打印机及相关产品的研发、生产、销售和服务。
843,2377,国创高新,湖北国创高新材料股份有限公司,武汉市,洪山区,--,--,7295,2010-03-23,--,,石油加工,主营业务:改性沥青的研发、生产与销售和房地产中介服务。,改性沥青的研发、生产与销售和房地产中介服务。
844,2378,章源钨业,崇义章源钨业股份有限公司,赣州市,崇义县,--,--,3355,2010-03-31,--,,钨,"主营业务:钨及其他金属矿产品采掘,钨制品的冶炼和深加工,钨制品销售。","钨及其他金属矿产品采掘,钨制品的冶炼和深加工,钨制品销售。"
845,2379,宏创控股,山东宏创铝业控股股份有限公司,滨州市,博兴县,--,--,518,2010-03-31,--,,铝,主营业务:制造高精度铝板带业务。,制造高精度铝板带业务。
846,2380,科远股份,南京科远自动化集团股份有限公司,南京市,江宁区,--,--,984,2010-03-31,--,,输配电设备,主营业务:热工自动化和电厂信息化产品研发、生产、销售和服务,热工自动化和电厂信息化产品研发、生产、销售和服务
847,2381,双箭股份,浙江双箭橡胶股份有限公司,嘉兴市,桐乡市,--,--,1152,2010-04-02,--,,其他橡胶制品,主营业务:橡胶输送带的研发、生产和销售,橡胶输送带的研发、生产和销售
848,2382,蓝帆医疗,蓝帆医疗股份有限公司,淄博市,临淄区,--,--,3294,2010-04-02,--,,塑料制品,主营业务:健康防护手套的生产和销售。,健康防护手套的生产和销售。
849,2383,合众思壮,北京合众思壮科技股份有限公司,北京市,海淀区,--,--,2227,2010-04-02,--,,卫星应用,主营业务:卫星导航定位软硬件产品及相关技术开发与服务。,卫星导航定位软硬件产品及相关技术开发与服务。
850,2384,东山精密,苏州东山精密制造股份有限公司,苏州市,吴中区,--,--,11907,2010-04-09,--,,通信终端设备,主营业务:从事精密钣金、精密压铸件、半导体设备通讯设备设计、生产和销售。,从事精密钣金、精密压铸件、半导体设备通讯设备设计、生产和销售。
851,2385,大北农,北京大北农科技集团股份有限公司,北京市,海淀区,--,--,19030,2010-04-09,--,,饲料,主营业务:主要为养殖户和种植户提供高附加值的产品与服务,主要为养殖户和种植户提供高附加值的产品与服务
852,2386,天原集团,宜宾天原集团股份有限公司,宜宾市,翠屏区,--,--,3830,2010-04-09,--,,氯碱,主营业务:氯碱化工、化工新材料、新能源电池材料,氯碱化工、化工新材料、新能源电池材料
853,2387,维信诺,维信诺科技股份有限公司,汕头市,金平区,--,--,1682,2010-04-13,--,,植物蛋白饮料,主营业务:OLED新型显示产品的研发、生产、销售和技术服务。,OLED新型显示产品的研发、生产、销售和技术服务。
854,2388,新亚制程,深圳市新亚电子制程股份有限公司,深圳市,福田区,--,--,409,2010-04-13,--,,电子零部件,主营业务:提供电子制程系统解决方案及实施方案涉及的电子制程产品。,提供电子制程系统解决方案及实施方案涉及的电子制程产品。
855,2389,航天彩虹,航天彩虹无人机股份有限公司,台州市,椒江区,--,--,1892,2010-04-13,--,,电子元件,主营业务:无人机整机产品和应用服务；电容器专用电子薄膜的制造和销售。,无人机整机产品和应用服务；电容器专用电子薄膜的制造和销售。
856,2390,信邦制药,贵州信邦制药股份有限公司,黔南布依族苗族自治州,罗甸县,--,--,5651,2010-04-16,--,,中药生产,主营业务:中成药的研发、生产和销售,中成药的研发、生产和销售
857,2391,长青股份,江苏长青农化股份有限公司,扬州市,江都区,--,--,1937,2010-04-16,--,,农药,主营业务:化学农药原药及制剂的生产,化学农药原药及制剂的生产
858,2392,北京利尔,北京利尔高温材料股份有限公司,北京市,昌平区,--,--,2418,2010-04-23,--,,耐火材料,"主营业务:钢铁、有色、石化、建材等工业用耐火材料的生产和销售，并承担高温热工窑炉和装备的耐火材料设计研发、生产配套、施工安装、使用维护与技术服务为一体的""全程在线服务""的整体承包业务。","钢铁、有色、石化、建材等工业用耐火材料的生产和销售，并承担高温热工窑炉和装备的耐火材料设计研发、生产配套、施工安装、使用维护与技术服务为一体的""全程在线服务""的整体承包业务。"
859,2393,力生制药,天津力生制药股份有限公司,天津市,西青区,--,--,1692,2010-04-23,--,,化学制剂,主营业务:化学药片剂、硬胶囊剂、滴丸剂、冻干粉针剂、水针剂、原料药等产品的生产销售,化学药片剂、硬胶囊剂、滴丸剂、冻干粉针剂、水针剂、原料药等产品的生产销售
860,2394,联发股份,江苏联发纺织股份有限公司,南通市,海安县,--,--,8145,2010-04-23,--,,棉纺,主营业务:专业化生产销售色织布、服装、纺织品的外向型棉纺织,专业化生产销售色织布、服装、纺织品的外向型棉纺织
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
861,2395,双象股份,无锡双象超纤材料股份有限公司,无锡市,滨湖区,--,--,761,2010-04-29,--,,塑料制品,主营业务:超细纤维超真皮革、PU合成革、PVC人造革的生产和销售，经营进料加工和“三来一补”业务,超细纤维超真皮革、PU合成革、PVC人造革的生产和销售，经营进料加工和“三来一补”业务
862,2396,星网锐捷,福建星网锐捷通讯股份有限公司,福州市,仓山区,--,--,8577,2010-06-23,--,,通信终端设备,主营业务:研发、生产和销售企业级网络通讯系统设备及终端设备,研发、生产和销售企业级网络通讯系统设备及终端设备
863,2397,梦洁股份,湖南梦洁家纺股份有限公司,长沙市,岳麓区,--,--,3797,2010-04-29,--,,家纺,主营业务:床上用品系列产品的研发、设计、生产和销售,床上用品系列产品的研发、设计、生产和销售
864,2398,建研集团,厦门市建筑科学研究院集团股份有限公司,厦门市,思明区,--,--,1669,2010-05-06,--,,专业工程,主营业务:建设综合技术服务、商品混凝土、外加剂新材料、蒸压加气混凝土砌块、特种工程施工等,建设综合技术服务、商品混凝土、外加剂新材料、蒸压加气混凝土砌块、特种工程施工等
865,2399,海普瑞,深圳市海普瑞药业集团股份有限公司,深圳市,南山区,--,--,1615,2010-05-06,--,,化学原料药,主营业务:肝素钠原料药的研发生产和销售,肝素钠原料药的研发生产和销售
866,2400,省广集团,广东省广告集团股份有限公司,广州市,越秀区,--,--,2375,2010-05-06,--,,营销服务,主营业务:品牌管理、自有媒体发布、媒介代理、公关活动和杂志发行等,品牌管理、自有媒体发布、媒介代理、公关活动和杂志发行等
867,2401,中远海科,中远海运科技股份有限公司,上海市,浦东新区,--,--,682,2010-05-06,--,,其他软件服务,主营业务:主要从事智能交通和交通信息化、航运信息化、工业和港航自动化、安防系统等领域的业务,主要从事智能交通和交通信息化、航运信息化、工业和港航自动化、安防系统等领域的业务
868,2402,和而泰,深圳和而泰智能控制股份有限公司,深圳市,南山区,--,--,3372,2010-05-11,--,,电子零部件,主营业务:智能控制器的研发、生产和销售，包括智能控制技术的研究、对应的嵌入式软件与算法的开发、技术解决方案的提供、产品设计、生产、物流服务等。,智能控制器的研发、生产和销售，包括智能控制技术的研究、对应的嵌入式软件与算法的开发、技术解决方案的提供、产品设计、生产、物流服务等。
869,2403,爱仕达,浙江爱仕达电器股份有限公司,台州市,温岭市,--,--,4431,2010-05-11,--,,小家电,主营业务:生产厨房炊具、厨房小家电、家居用品及机器人本体、机器人应用,生产厨房炊具、厨房小家电、家居用品及机器人本体、机器人应用
870,2404,嘉欣丝绸,浙江嘉欣丝绸股份有限公司,嘉兴市,秀洲区,--,--,3118,2010-05-11,--,,丝绸,主营业务:从事丝、绸、服装等产品的研发、生产和销售业务,从事丝、绸、服装等产品的研发、生产和销售业务
871,2405,四维图新,北京四维图新科技股份有限公司,北京市,海淀区,--,--,4762,2010-05-18,--,,行业应用软件,主营业务:导航电子地图的开发和销售,导航电子地图的开发和销售
872,2406,远东传动,许昌远东传动轴股份有限公司,许昌市,许昌市,--,--,1485,2010-05-18,--,,汽车零部件,主营业务:生产销售汽车和工程机械传动轴,生产销售汽车和工程机械传动轴
873,2407,多氟多,多氟多化工股份有限公司,焦作市,中站区,--,--,5029,2010-05-18,--,,氟化工,主营业务:六氟磷酸锂及电子化学品、锂离子电池、新能源汽车、无机氟化盐,六氟磷酸锂及电子化学品、锂离子电池、新能源汽车、无机氟化盐
874,2408,齐翔腾达,淄博齐翔腾达化工股份有限公司,淄博市,临淄区,--,--,2145,2010-05-18,--,,聚氨酯,主营业务:对原料碳四进行深度加工转化成高附加值精细化工产品的研发、生产和销售,对原料碳四进行深度加工转化成高附加值精细化工产品的研发、生产和销售
875,2409,雅克科技,江苏雅克科技股份有限公司,无锡市,宜兴市,--,--,766,2010-05-25,--,,其他化学制品,主营业务:磷酸酯阻燃剂和其他橡塑助剂的研发、生产和销售。,磷酸酯阻燃剂和其他橡塑助剂的研发、生产和销售。
